# Sequence file : ecoli_cds.fasta
# Uncap option is used.

# Sequence_name	Start_pos	End_pos	Stopped_or_skipped	Transit_path_length	Prob_log_score	HT_index
AAC76824.1	1	289	None	288	-1107.34	-3.844931
AAT48221.1	1	609	None	608	-2281.433	-3.752358
AAT48222.1	1	206	None	205	-763.5576	-3.724671
AAT48223.1	1	206	None	205	-799.7056	-3.901003
AAT48224.1	1	340	None	339	-1334.344	-3.936118
AAT48225.1	1	266	None	265	-993.196	-3.747909
AAC76830.1	1	299	None	298	-1114.544	-3.74008
AAC76831.1	1	317	None	316	-1221.773	-3.866371
AAC76832.1	1	753	None	752	-2817.228	-3.746313
AAT48226.1	1	271	None	270	-1036.739	-3.839774
AAC76834.1	1	253	None	252	-961.5087	-3.815511
AAC76835.1	1	475	None	474	-1766.733	-3.727284
AAT48227.1	1	251	None	250	-950.9871	-3.803949
AAC76837.1	1	201	None	200	-744.3145	-3.721573
AAC76838.1	1	546	None	545	-2078.659	-3.814054
AAC76839.2	1	89	None	88	-329.0522	-3.739229
AAT48228.1	1	171	None	170	-649.3741	-3.819848
AAC76842.1	1	258	None	257	-962.6778	-3.745828
AAT48229.1	1	260	None	259	-997.2996	-3.850578
AAC76845.1	1	162	None	161	-635.4645	-3.946984
AAC76846.1	1	497	None	496	-1868.829	-3.767801
AAC76847.1	1	233	None	232	-875.2534	-3.772644
AAT48230.1	1	387	None	386	-1446.162	-3.746534
AAC76849.1	1	729	None	728	-2670.666	-3.668497
AAC76850.1	1	443	None	442	-1637.87	-3.705589
AAC76851.2	1	204	None	203	-771.0751	-3.798399
AAT48231.1	1	483	None	482	-1849.874	-3.837912
AAC76853.1	1	181	None	180	-694.2204	-3.85678
AAC76854.2	1	175	None	174	-677.4148	-3.893189
AAC76855.1	1	194	None	193	-746.2806	-3.866739
AAC76856.1	1	89	None	88	-325.5819	-3.699795
AAC76857.1	1	328	None	327	-1282.3	-3.921407
AAC76858.1	1	208	None	207	-771.0173	-3.724721
AAC76859.2	1	476	None	475	-1849.355	-3.893379
AAC76860.1	1	310	None	309	-1221.653	-3.953569
AAC76861.1	1	928	None	927	-3452.858	-3.724766
AAC76862.3	1	210	None	209	-784.6315	-3.754218
AAC76863.1	1	169	None	168	-640.2225	-3.810848
AAC76864.2	1	457	None	456	-1720.331	-3.772655
ACO60012.1	1	36	None	35	-137.3195	-3.923414
AAC76865.1	1	469	None	468	-1745.354	-3.729389
AAC76866.1	1	349	None	348	-1314.791	-3.778134
AAC76867.1	1	469	None	468	-1773.714	-3.789988
AAT48232.1	1	607	None	606	-2278.617	-3.760093
AAC76869.1	1	236	None	235	-926.1791	-3.941188
AAC76870.1	1	326	None	325	-1259.839	-3.876429
AAC76871.1	1	421	None	420	-1638.645	-3.901537
AAC76872.1	1	230	None	229	-917.8288	-4.007986
AAT48233.1	1	467	None	466	-1802.733	-3.868526
AAC76874.2	1	461	None	460	-1750.087	-3.804536
AAC76875.1	1	678	None	677	-2570.789	-3.797325
AAC76876.1	1	308	None	307	-1198.232	-3.903034
AAD13442.2	1	413	None	412	-1557.664	-3.780737
AAD13443.1	1	292	None	291	-1103.736	-3.792908
AAD13444.1	1	298	None	297	-1128.299	-3.798986
AAD13445.2	1	298	None	297	-1153.102	-3.882498
AAD13446.2	1	261	None	260	-1009.812	-3.883893
AAD13447.2	1	199	None	198	-743.5208	-3.755156
AAD13448.1	1	290	None	289	-1128.935	-3.906349
AAD13449.1	1	145	None	144	-557.5714	-3.872024
AAD13450.1	1	329	None	328	-1254.448	-3.824537
AAD13451.3	1	70	None	69	-282.0417	-4.087561
AAD13452.2	1	72	None	71	-287.8733	-4.054554
AAD13453.1	1	309	None	308	-1165.089	-3.782758
AAD13454.1	1	211	None	210	-806.6238	-3.841066
AAD13455.1	1	300	None	299	-1156.153	-3.866733
AAC76877.1	1	277	None	276	-1066.843	-3.865374
AAC76878.1	1	351	None	350	-1347.344	-3.849553
AAC76879.1	1	582	None	581	-2231.822	-3.841346
AAC76880.1	1	356	None	355	-1344.915	-3.788492
AAC76881.2	1	483	None	482	-1807.637	-3.750283
AAC76882.1	1	148	None	147	-564.7568	-3.841883
AAC76883.1	1	104	None	103	-389.6608	-3.783115
AAC76884.1	1	274	None	273	-1040.791	-3.81242
AAT48234.1	1	419	None	418	-1568.333	-3.751993
AAC76886.1	1	489	None	488	-1856.721	-3.804755
AAC76887.1	1	278	None	277	-1091.881	-3.94181
AAC76888.2	1	282	None	281	-1079.131	-3.840325
AAC76889.1	1	344	None	343	-1289.518	-3.759527
AAC76890.1	1	206	None	205	-755.0287	-3.683067
AAC76891.2	1	327	None	326	-1243.461	-3.814296
AAC76892.2	1	224	None	223	-866.3394	-3.88493
AAC76893.1	1	457	None	456	-1696.622	-3.720663
AAC76894.1	1	232	None	231	-873.6718	-3.782129
AAT48235.1	1	166	None	165	-648.0672	-3.92768
AAC76897.1	1	300	None	299	-1182.423	-3.954592
AAC76898.1	1	320	None	319	-1198.168	-3.756012
AAC76899.1	1	329	None	328	-1242.575	-3.788339
AAC76900.1	1	251	None	250	-973.793	-3.895172
AAC76901.1	1	255	None	254	-957.0004	-3.767718
AAC76902.1	1	199	None	198	-775.7051	-3.917702
AAC76903.1	1	146	None	145	-562.7732	-3.881194
AAC76904.1	1	99	None	98	-383.9653	-3.918013
AAC76905.1	1	142	None	141	-545.8749	-3.871453
AAC76906.1	1	248	None	247	-948.514	-3.840138
AAC76907.1	1	336	None	335	-1222.695	-3.649837
AAC76908.1	1	502	None	501	-1881.341	-3.755173
AAC76909.1	1	281	None	280	-1098.161	-3.922003
AAC76910.1	1	81	None	80	-290.9218	-3.636522
AAC76911.1	1	161	None	160	-598.1244	-3.738277
AAC76912.1	1	308	None	307	-1161.951	-3.784856
AAC76913.1	1	443	None	442	-1633.795	-3.696368
AAC76914.1	1	176	None	175	-656.7192	-3.752681
AAC76915.1	1	319	None	318	-1229.945	-3.867753
AAC76916.1	1	341	None	340	-1302.431	-3.83068
AAC76917.1	1	732	None	731	-2745.207	-3.755413
AAC76918.1	1	70	None	69	-271.2551	-3.931233
AAC76919.1	1	202	None	201	-770.4272	-3.832971
AAC76920.1	1	105	None	104	-391.9571	-3.768818
AAC76921.1	1	386	None	385	-1442.921	-3.747847
AAC76922.1	1	810	None	809	-2970.971	-3.672399
AAC76923.1	1	296	None	295	-1107.323	-3.753639
AAC76924.1	1	726	None	725	-2730.732	-3.766527
AAC76925.2	1	301	None	300	-1145.594	-3.818645
AAC76926.1	1	205	None	204	-781.2079	-3.829451
AAC76927.2	1	367	None	366	-1372.159	-3.749068
AAC76928.1	1	220	None	219	-834.5648	-3.810798
AAT48236.1	1	833	None	832	-3125.149	-3.756189
AAC76931.1	1	359	None	358	-1341.158	-3.746251
AAC76932.1	1	106	None	105	-390.8324	-3.722213
AAC76933.1	1	765	None	764	-2873.708	-3.761398
AAC76934.1	1	292	None	291	-1117.919	-3.841647
AAC76935.1	1	113	None	112	-434.4479	-3.878999
AAC76936.1	1	283	None	282	-1086.647	-3.853359
AAC76937.1	1	577	None	576	-2191.673	-3.804988
AAC76938.1	1	883	None	882	-3274.912	-3.713053
AAC76939.1	1	383	None	382	-1474.459	-3.85984
AAC76940.1	1	334	None	333	-1265.385	-3.799956
AAC76941.3	1	258	None	257	-939.2117	-3.65452
AAC76942.1	1	457	None	456	-1678.558	-3.681048
AAC76943.1	1	305	None	304	-1144.516	-3.764855
AAC76944.2	1	466	None	465	-1791.452	-3.852585
AAC76945.2	1	215	None	214	-820.064	-3.832075
AAC76946.1	1	119	None	118	-450.96	-3.821695
AAC76947.1	1	366	None	365	-1385.177	-3.795006
AAC76948.1	1	614	None	613	-2382.344	-3.886368
AAC76949.2	1	285	None	284	-1113.395	-3.920404
AAC76950.1	1	342	None	341	-1347.613	-3.951944
AAC76951.1	1	321	None	320	-1245.496	-3.892174
AAC76952.1	1	316	None	315	-1239.654	-3.935409
AAC76954.1	1	394	None	393	-1494.06	-3.80168
AAC76955.1	1	127	None	126	-478.7582	-3.799669
AAC76956.1	1	181	None	180	-678.0911	-3.767173
AAC76957.1	1	142	None	141	-551.268	-3.909702
AAC76958.1	1	234	None	233	-882.3997	-3.787123
AAC76959.1	1	165	None	164	-628.6863	-3.833453
AAC76960.1	1	121	None	120	-452.0845	-3.767371
AAC76961.1	1	1342	None	1341	-5089.944	-3.795633
AAC76962.1	1	1407	None	1406	-5285.298	-3.759102
AAC76963.1	1	179	None	178	-733.2192	-4.119209
AAC76964.1	1	377	None	376	-1446.923	-3.8482
AAC76965.2	1	256	None	255	-961.1272	-3.769126
AAT48237.1	1	66	None	65	-249.4134	-3.83713
AAC76966.2	1	251	None	250	-951.4483	-3.805793
AAC76967.1	1	211	None	210	-794.2217	-3.782008
AAC76968.1	1	631	None	630	-2370.981	-3.763461
AAC76969.1	1	158	None	157	-606.3693	-3.862225
AAT48238.1	1	257	None	256	-1002.701	-3.916801
AAC76971.1	1	354	None	353	-1307.807	-3.704836
AAC76972.2	1	223	None	222	-845.0654	-3.806601
AAC76973.1	1	196	None	195	-752.3764	-3.858341
AAC76974.1	1	90	None	89	-340.9942	-3.831396
AAC76975.1	1	231	None	230	-892.3112	-3.879614
AAC76976.2	1	141	None	140	-540.7063	-3.862188
AAC76977.1	1	465	None	464	-1784.933	-3.846838
AAC76978.1	1	441	None	440	-1629.832	-3.704164
AAC76979.1	1	429	None	428	-1579.743	-3.690989
AAC76980.1	1	529	None	528	-1978.954	-3.748018
AAC76981.1	1	127	None	126	-496.9241	-3.943842
AAC76982.1	1	147	None	146	-583.5663	-3.997029
AAC76983.1	1	309	None	308	-1184.639	-3.846231
AAC76984.1	1	533	None	532	-2005.517	-3.769768
AAC76985.1	1	434	None	433	-1621.714	-3.745299
AAC76986.1	1	578	None	577	-2210.515	-3.831049
AAC76987.1	1	728	None	727	-2978.805	-4.097394
AAC76988.2	1	274	None	273	-1059.026	-3.879218
AAC76989.1	1	1227	None	1226	-4560.479	-3.719804
AAC76990.1	1	543	None	542	-2035.531	-3.755593
AAC76991.1	1	229	None	228	-854.0075	-3.745647
AAC76992.1	1	290	None	289	-1106.476	-3.828638
AAC76993.1	1	90	None	89	-340.6771	-3.827832
AAC76994.1	1	449	None	448	-1693.526	-3.780193
AAC76995.1	1	549	None	548	-2050.785	-3.742309
AAC76996.1	1	80	None	79	-314.1132	-3.976116
AAC76997.2	1	212	None	211	-803.2242	-3.80675
AAC76998.1	1	245	None	244	-946.8181	-3.880402
AAC76999.1	1	698	None	697	-2627.728	-3.770055
ABP93457.1	1	92	None	91	-376.1112	-4.13309
AAC77000.1	1	136	None	135	-512.9627	-3.799724
AAC77001.1	1	491	None	490	-1865.771	-3.807696
AAC77002.1	1	296	None	295	-1104.447	-3.743887
AAC77003.1	1	514	None	513	-1925.141	-3.752712
AAC77004.1	1	396	None	395	-1468.937	-3.718829
AAC77005.1	1	371	None	370	-1404.316	-3.795448
AAC77006.1	1	446	None	445	-1710.631	-3.844114
AAC77007.1	1	306	None	305	-1178.028	-3.862388
AAC77009.2	1	165	None	164	-625.0891	-3.811519
AAC77010.1	1	290	None	289	-1084.878	-3.753904
AAC77011.2	1	807	None	806	-3030.171	-3.759518
AAC77012.1	1	122	None	121	-455.0505	-3.760748
AAC77013.1	1	202	None	201	-753.5654	-3.749082
AAC77014.1	1	459	None	458	-1713.15	-3.740502
AAC77015.1	1	69	None	68	-246.6814	-3.627667
AAC77016.2	1	171	None	170	-655.2759	-3.854564
AAC77017.1	1	84	None	83	-338.4724	-4.07798
AAC77018.1	1	235	None	234	-958.2755	-4.095194
AAC77019.3	1	345	None	344	-1297.189	-3.770899
AAC77020.2	1	80	None	79	-285.8778	-3.618706
AAC77021.1	1	327	None	326	-1250.029	-3.834445
AAC77022.1	1	471	None	470	-1766.744	-3.759031
AAC77023.1	1	359	None	358	-1378.525	-3.850628
AAC77024.1	1	397	None	396	-1511.427	-3.816735
ABP93458.1	1	67	None	66	-273.3925	-4.14231
AAC77025.1	1	237	None	236	-918.6391	-3.892538
AAC77026.1	1	138	None	137	-540.2589	-3.943496
AAC77027.1	1	118	None	117	-435.995	-3.726453
AAC77028.1	1	940	None	939	-3537.413	-3.767213
AAC77029.1	1	178	None	177	-667.9417	-3.773682
AAC77030.2	1	93	None	92	-362.9035	-3.944603
AAC77031.1	1	528	None	527	-2062.878	-3.914379
AAC77032.1	1	107	None	106	-412.1529	-3.888235
AAC77033.1	1	154	None	153	-579.3822	-3.786812
AAC77034.1	1	449	None	448	-1683.806	-3.758495
AAC77035.1	1	549	None	548	-2049.336	-3.739665
AAC77036.1	1	430	None	429	-1774.892	-4.137277
AAC77037.1	1	549	None	548	-2039.305	-3.72136
AAC77038.1	1	104	None	103	-400.2905	-3.886315
AAC77039.1	1	652	None	651	-2429.613	-3.732125
AAC77040.1	1	478	None	477	-1800.158	-3.773915
AAC77041.2	1	188	None	187	-732.4522	-3.916857
AAC77042.1	1	223	None	222	-862.4679	-3.884991
AAC77043.1	1	318	None	317	-1171.527	-3.69567
AAD13457.1	1	552	None	551	-2108.297	-3.826311
AAD13458.1	1	127	None	126	-481.6482	-3.822605
AAD13459.1	1	198	None	197	-741.6164	-3.76455
AAD13460.1	1	437	None	436	-1611.586	-3.696297
AAD13461.1	1	229	None	228	-873.7851	-3.832391
AAD13463.1	1	488	None	487	-1845.817	-3.790178
AAD13464.2	1	683	None	682	-2614.03	-3.832888
AAD13465.1	1	343	None	342	-1292.707	-3.779844
ABP93459.1	1	91	None	90	-355.4063	-3.948959
AAC77044.2	1	661	None	660	-2465.781	-3.736031
AAC77045.1	1	309	None	308	-1207.804	-3.921442
AAC77046.1	1	231	None	230	-875.3457	-3.805851
AAC77047.1	1	326	None	325	-1228.412	-3.779731
AAC77048.1	1	510	None	509	-1974.485	-3.879146
AAC77049.1	1	311	None	310	-1167.597	-3.766442
AAC77050.2	1	296	None	295	-1159.93	-3.931967
AAC77051.1	1	149	None	148	-574.1921	-3.879676
AAT48239.1	1	109	None	108	-414.4296	-3.837311
AAC77053.1	1	252	None	251	-952.8664	-3.79628
AAC77054.1	1	144	None	143	-539.0091	-3.769294
AAC77055.1	1	185	None	184	-691.5349	-3.758342
AAC77056.1	1	378	None	377	-1384.163	-3.67152
AAC77057.1	1	226	None	225	-850.4047	-3.779576
AAT48240.1	1	252	None	251	-932.047	-3.713335
AAC77059.1	1	281	None	280	-1054.088	-3.7646
AAC77060.1	1	354	None	353	-1307.631	-3.704338
AAC77061.1	1	194	None	193	-717.3895	-3.717044
AAC77062.1	1	150	None	149	-559.4439	-3.754657
AAC77063.1	1	241	None	240	-915.154	-3.813142
AAC77066.1	1	338	None	337	-1250.984	-3.71212
AAC77067.1	1	262	None	261	-976.8983	-3.742905
AAC77068.1	1	147	None	146	-551.5235	-3.777558
AAC77069.1	1	111	None	110	-416.7231	-3.788392
AAC77070.1	1	742	None	741	-2869.276	-3.872168
AAC77071.2	1	292	None	291	-1125.729	-3.868483
AAC77072.1	1	500	None	499	-1884.824	-3.777202
AEN84234.1	1	29	None	28	-107.3811	-3.835039
AAC77073.1	1	363	None	362	-1380.005	-3.812168
AAC77074.1	1	222	None	221	-823.116	-3.724507
AAC77075.2	1	547	None	546	-2090.041	-3.827914
AAC77076.1	1	445	None	444	-1706.942	-3.844464
AAC77077.1	1	253	None	252	-1025.801	-4.070637
AAC77078.2	1	755	None	754	-2861.035	-3.794476
AAC77079.1	1	302	None	301	-1149.945	-3.820415
AAC77080.1	1	451	None	450	-1718.193	-3.818206
AAC77081.2	1	473	None	472	-1874.476	-3.971347
AAC77082.1	1	209	None	208	-796.8235	-3.830882
AAC77083.1	1	548	None	547	-2071.552	-3.787116
AAC77084.1	1	446	None	445	-1681.649	-3.778986
AAC77085.1	1	239	None	238	-932.2587	-3.917054
AAC77086.1	1	543	None	542	-2101.832	-3.877918
AAC77087.1	1	76	None	75	-295.9903	-3.946538
AAC77088.1	1	90	None	89	-338.2259	-3.800291
AAC77089.1	1	98	None	97	-400.4426	-4.128275
ABD18711.1	1	57	None	56	-227.216	-4.057429
AAC77090.1	1	505	None	504	-1924.357	-3.818168
AAC77091.1	1	485	None	484	-1876.311	-3.876675
AAC77092.1	1	715	None	714	-2735.121	-3.830702
AAC77093.1	1	444	None	443	-1705.189	-3.849185
AAC77094.1	1	512	None	511	-2058.568	-4.028508
AAC77095.2	1	191	None	190	-716.2472	-3.769722
AAC77096.1	1	565	None	564	-2162.647	-3.834481
AAC77097.1	1	112	None	111	-440.1455	-3.965275
AAC77098.1	1	433	None	432	-1645.34	-3.808658
AAC77099.2	1	478	None	477	-1833.516	-3.843848
AAC77100.2	1	158	None	157	-602.1282	-3.835212
AAC77101.1	1	418	None	417	-1595.569	-3.826305
AAC77102.1	1	97	None	96	-358.8095	-3.737599
AAC77103.1	1	548	None	547	-2032.623	-3.715947
AAC77104.2	1	117	None	116	-450.1469	-3.880576
AAC77105.1	1	289	None	288	-1104.342	-3.834521
AAC77106.1	1	342	None	341	-1307.244	-3.833561
AAC77107.1	1	188	None	187	-717.8558	-3.838801
AAT48241.1	1	41	None	40	-155.4265	-3.885663
AAT48242.1	1	48	None	47	-179.708	-3.823574
AAC77108.2	1	105	None	104	-399.9916	-3.846073
AAC77109.1	1	177	None	176	-677.9553	-3.852019
AAC77110.1	1	377	None	376	-1472	-3.914895
AAC77111.1	1	119	None	118	-454.2737	-3.849777
AAC77112.1	1	131	None	130	-495.6286	-3.812528
AAC77113.1	1	244	None	243	-924.5675	-3.804804
AAC77114.1	1	602	None	601	-2268.305	-3.774218
AAC77115.2	1	325	None	324	-1238.339	-3.822033
AAC77116.2	1	500	None	499	-1930.892	-3.869523
AAC77117.1	1	104	None	103	-404.9854	-3.931897
AAC77118.1	1	104	None	103	-395.097	-3.835893
AAC77119.1	1	1107	None	1106	-4122.115	-3.727048
AAC77120.1	1	322	None	321	-1219.674	-3.799607
AAC77121.2	1	350	None	349	-1318.865	-3.778982
AAC77122.2	1	181	None	180	-656.8044	-3.648913
ACO60013.1	1	17	None	16	-65.00745	-4.062966
AAC77123.1	1	379	None	378	-1475.971	-3.904685
AAC77124.1	1	515	None	514	-1962.32	-3.817744
AAC77125.1	1	153	None	152	-587.0929	-3.862453
AAC77126.1	1	445	None	444	-1687.033	-3.799624
AAC77127.1	1	615	None	614	-2323.072	-3.783505
AAC77128.1	1	316	None	315	-1239.464	-3.934805
AAC77129.1	1	102	None	101	-398.7772	-3.948289
AAC77130.1	1	426	None	425	-1639.142	-3.856804
AAC77131.1	1	419	None	418	-1565.212	-3.744525
AAC77132.1	1	334	None	333	-1245.144	-3.73917
AAC77133.1	1	65	None	64	-252.6839	-3.948186
AAC77134.1	1	432	None	431	-1622.553	-3.764625
AAC77135.1	1	141	None	140	-555.1229	-3.965163
AAC77136.2	1	813	None	812	-3012.892	-3.710458
AAC77137.1	1	243	None	242	-907.4398	-3.749751
AAC77138.1	1	133	None	132	-516.5147	-3.91299
AAC77139.1	1	232	None	231	-863.6664	-3.738816
AAC77140.1	1	219	None	218	-827.908	-3.797743
AAC77141.1	1	132	None	131	-507.136	-3.871268
AAC77142.1	1	212	None	211	-833.8685	-3.951984
AAC77143.1	1	387	None	386	-1478.788	-3.831058
AAC77144.2	1	541	None	540	-2090.646	-3.871567
AAC77145.2	1	91	None	90	-356.2066	-3.957851
AAC77146.2	1	109	None	108	-430.5997	-3.987035
AAC77147.1	1	249	None	248	-967.9489	-3.90302
AAC77148.1	1	251	None	250	-944.98	-3.77992
AAC77149.2	1	354	None	353	-1335.473	-3.783211
AAC77150.2	1	465	None	464	-1745.204	-3.761215
AAC77151.1	1	101	None	100	-384.0546	-3.840546
AAC77152.1	1	154	None	153	-556.7639	-3.63898
AAC77153.1	1	216	None	215	-798.3453	-3.713234
AAC77154.1	1	284	None	283	-1051.956	-3.71716
AAC77155.1	1	228	None	227	-848.9715	-3.739963
AAC77156.1	1	91	None	90	-355.3169	-3.947966
AAC77157.5	1	131	None	130	-493.629	-3.797146
AAC77158.1	1	104	None	103	-437.2999	-4.24563
AAC77159.1	1	75	None	74	-283.2543	-3.82776
AAC77160.1	1	149	None	148	-565.3498	-3.819931
AAC77161.1	1	264	None	263	-1114.462	-4.237497
AAC77163.2	1	212	None	211	-818.1573	-3.877523
AAC77164.2	1	206	None	205	-749.0369	-3.653838
AAC77165.1	1	470	None	469	-1806.027	-3.850803
AAC77166.1	1	220	None	219	-807.4897	-3.687167
AAC77167.2	1	321	None	320	-1220.07	-3.81272
AAC77168.1	1	286	None	285	-1078.954	-3.785802
AAC77169.2	1	126	None	125	-477.4612	-3.81969
AAC77170.1	1	647	None	646	-2426.326	-3.755923
AAC77171.1	1	246	None	245	-943.7028	-3.851848
AAT48243.1	1	312	None	311	-1288.706	-4.14375
AAC77173.1	1	184	None	183	-691.5691	-3.779066
AAC77174.2	1	68	None	67	-272.7727	-4.071235
AAC77175.1	1	447	None	446	-1683.707	-3.775129
AAC77176.1	1	212	None	211	-804.3444	-3.812059
AAC77177.1	1	577	None	576	-2204.61	-3.827447
AAC77178.1	1	1259	None	1258	-4717.935	-3.750346
AAC77179.1	1	113	None	112	-444.3303	-3.967235
AAC77181.2	1	83	None	82	-326.6768	-3.983864
AAC77182.1	1	116	None	115	-438.2183	-3.810594
AAC77183.1	1	176	None	175	-666.7639	-3.810079
AAC77184.1	1	318	None	317	-1204.043	-3.798242
AAT48244.1	1	500	None	499	-1876.774	-3.761069
AAC77187.3	1	341	None	340	-1268.043	-3.729537
AAC77188.2	1	331	None	330	-1253.209	-3.797603
AAC77189.1	1	332	None	331	-1254.92	-3.791299
AAC77190.1	1	457	None	456	-1688.514	-3.702882
AAC77191.1	1	183	None	182	-678.3528	-3.727213
AAC77192.1	1	450	None	449	-1685.352	-3.753568
AAC77194.1	1	154	None	153	-591.687	-3.867235
AAC77195.1	1	712	None	711	-2673.628	-3.760377
AAC77196.1	1	551	None	550	-2117.913	-3.85075
AAC77197.1	1	473	None	472	-1779.916	-3.771009
AAC77198.1	1	315	None	314	-1202.601	-3.829941
ADO17949.1	1	17	None	16	-74.7653	-4.672831
AAC77199.1	1	898	None	897	-3382.638	-3.771057
AAC77200.2	1	128	None	127	-478.5584	-3.768176
AAC77201.1	1	153	None	152	-580.3219	-3.817907
AAC77202.1	1	311	None	310	-1168.461	-3.76923
AAC77203.1	1	44	None	43	-179.2156	-4.167804
AAC77205.1	1	131	None	130	-520.9668	-4.007437
AAC77206.1	1	237	None	236	-923.6434	-3.913743
AAC77208.2	1	197	None	196	-786.3522	-4.012001
AAC77209.2	1	150	None	149	-571.3079	-3.834281
AAC77210.2	1	604	None	603	-2492.333	-4.133222
AAC77211.1	1	334	None	333	-1273.111	-3.823157
AAC77212.1	1	138	None	137	-495.9858	-3.620334
AAT48245.1	1	167	None	166	-647.2459	-3.899072
AAT48246.1	1	398	None	397	-1625.837	-4.095307
AAC77215.1	1	951	None	950	-3497.848	-3.681945
AAC77216.1	1	147	None	146	-557.6146	-3.819278
AAC77217.1	1	503	None	502	-1895.191	-3.77528
AAC77218.1	1	366	None	365	-1399.769	-3.834983
AAC77219.2	1	360	None	359	-1335.648	-3.720467
AAC77220.1	1	500	None	499	-1889.391	-3.786355
AAC77221.1	1	332	None	331	-1305.448	-3.943952
AAC77222.1	1	439	None	438	-1699.122	-3.879273
AAC77223.1	1	254	None	253	-968.1912	-3.826843
AAC77224.1	1	343	None	342	-1353.65	-3.958041
AAC77225.1	1	187	None	186	-729.7145	-3.923196
AAC77226.2	1	339	None	338	-1275.029	-3.772274
AAC77228.2	1	121	None	120	-479.4277	-3.995231
AAC77229.1	1	301	None	300	-1225.15	-4.083834
AAC77233.1	1	109	None	108	-464.9881	-4.305446
AAC77234.1	1	442	None	441	-1758.063	-3.986537
AAC77235.2	1	405	None	404	-1694.746	-4.194915
AAC77236.2	1	372	None	371	-1519.701	-4.09623
ABV59575.1	1	41	None	40	-167.8938	-4.197346
AAC77240.1	1	383	None	382	-1629.597	-4.265961
AAC77243.1	1	255	None	254	-1026.882	-4.042842
AAC77244.1	1	318	None	317	-1222.805	-3.85743
AAC77245.1	1	332	None	331	-1278.702	-3.863148
AAC77246.2	1	300	None	299	-1120.28	-3.746757
AAC77247.1	1	774	None	773	-2932.09	-3.793131
AAC77248.1	1	317	None	316	-1204.783	-3.812603
AAC77249.1	1	173	None	172	-675.6717	-3.928324
AAC77250.1	1	91	None	90	-364.1097	-4.045663
AAC77251.2	1	328	None	327	-1309.295	-4.003962
AAC77252.1	1	449	None	448	-1741.049	-3.88627
AAC77253.1	1	655	None	654	-2565.919	-3.923423
AAC77254.2	1	301	None	300	-1157.136	-3.857121
AAC77255.1	1	262	None	261	-1065.283	-4.081545
AAC77256.1	1	260	None	259	-1027.08	-3.965562
AAC77257.1	1	210	None	209	-833.216	-3.98668
AAC77258.1	1	143	None	142	-553.1266	-3.895257
AAC77259.1	1	268	None	267	-1036.271	-3.881167
AAC77260.1	1	437	None	436	-1679.322	-3.851656
ABD18717.1	1	92	None	91	-373.4561	-4.103913
AAC77261.2	1	373	None	372	-1478.666	-3.974909
AAC77262.1	1	248	None	247	-952.7973	-3.857479
AAC77263.1	1	181	None	180	-730.8387	-4.060215
ABD18718.1	1	85	None	84	-334.4753	-3.981849
AAC77265.1	1	326	None	325	-1319.572	-4.060221
AAC77266.2	1	368	None	367	-1465.209	-3.992395
AAC77267.2	1	238	None	237	-953.4206	-4.022872
AAC77268.1	1	200	None	199	-820.2958	-4.122089
AAC77269.1	1	198	None	197	-780.6122	-3.962498
AAC77270.1	1	182	None	181	-713.6098	-3.942596
AAC77271.2	1	179	None	178	-707.2798	-3.973482
AAC77272.1	1	241	None	240	-952.0712	-3.966963
AAC77273.1	1	878	None	877	-3461.753	-3.947266
AAC77274.1	1	176	None	175	-703.9258	-4.022433
AAC77275.1	1	167	None	166	-670.4797	-4.039035
AAC77276.1	1	300	None	299	-1183.742	-3.959003
AAC77277.1	1	447	None	446	-1676.237	-3.758379
AAC77278.1	1	394	None	393	-1465.009	-3.727759
AAC77279.1	1	486	None	485	-1780.98	-3.672125
AAC77280.1	1	257	None	256	-962.0847	-3.758143
AAC77281.1	1	276	None	275	-1147.056	-4.171114
AAC77282.2	1	130	None	129	-513.9374	-3.984011
AAC77283.1	1	303	None	302	-1156.614	-3.829847
AAC77284.1	1	390	None	389	-1460.157	-3.753618
AAC77285.1	1	153	None	152	-568.8586	-3.742491
AAC77286.2	1	227	None	226	-861.7415	-3.813015
AAC77287.2	1	184	None	183	-727.5555	-3.975713
AAC77288.1	1	392	None	391	-1522.082	-3.892793
AAC77289.3	1	286	None	285	-1116.463	-3.917416
AAC77290.2	1	255	None	254	-982.5274	-3.868218
AAC77291.2	1	383	None	382	-1437.383	-3.762783
AAC77292.1	1	426	None	425	-1612.494	-3.794104
AAC77293.1	1	410	None	409	-1572.155	-3.8439
AAC77296.1	1	470	None	469	-1787.107	-3.810463
AAC77297.1	1	54	None	53	-211.3107	-3.986995
AAC77301.1	1	348	None	347	-1409.494	-4.061942
AAC77302.2	1	459	None	458	-1854.823	-4.049832
AAC77303.2	1	113	None	112	-423.8347	-3.784238
AAC77304.1	1	464	None	463	-1872.467	-4.044205
AAC77305.1	1	529	None	528	-1953.779	-3.700339
